,county,days_not_enough_sleep,education,employment,gender,general_health,geographic_stratum,hours_slept,income,life_satisfaction,state
14381,043,114,5,6,1,2,01,8,,1,17
14382,043,202,6,1,2,2,01,7,,2,17
14383,043,405,6,2,1,2,01,9,,2,17
14384,043,130,5,7,2,4,01,6,,1,17
14385,043,102,6,6,2,2,01,8,,1,17
14386,043,188,6,1,1,3,01,7,,1,17
14387,043,104,6,1,2,1,01,8,,1,17
14388,043,188,5,8,2,5,01,12,,3,17
14389,043,188,6,3,2,2,01,7,,1,17
14390,043,115,5,6,2,3,01,6,,1,17
14391,043,101,6,1,1,3,01,8,,1,17
14392,043,188,6,2,1,1,01,7,,1,17
14393,043,103,6,1,2,3,01,7,,1,17
14394,043,105,6,1,2,1,01,6,,2,17
14395,043,488,6,4,1,2,01,8,,1,17
14396,043,104,6,7,2,1,01,9,,2,17
14397,043,115,4,1,2,5,01,6,,1,17
14398,043,410,6,7,1,3,01,7,,2,17
14399,043,110,6,1,2,1,01,7,,2,17
14400,043,130,4,1,1,3,01,5,,2,17
14401,043,388,6,2,2,1,01,7,,1,17
14402,043,130,6,5,2,3,01,5,,2,17
14403,043,188,5,2,2,2,01,7,,2,17
14404,043,110,5,5,2,3,01,6,,1,17
14405,043,101,6,1,1,1,01,7,,2,17
14406,043,102,5,2,1,3,01,7,,1,17
14407,043,102,6,1,2,1,01,7,,1,17
14408,043,120,6,1,2,3,01,6,,1,17
14409,043,107,4,4,2,2,01,7,,2,17
14410,043,105,6,1,1,3,01,8,,1,17
14411,043,110,6,1,1,1,01,7,,1,17
14412,043,105,6,5,2,2,01,6,,3,17
14413,043,403,6,1,2,2,01,7,,2,17
14414,043,288,6,7,1,3,01,8,,2,17
14415,043,188,4,3,2,4,01,5,,2,17
14416,043,388,6,2,1,1,01,7,,2,17
14417,043,104,4,7,1,3,01,7,,2,17
14418,043,188,6,1,1,1,01,8,,1,17
14419,043,105,4,6,1,1,01,6,,2,17
14420,043,115,6,7,2,5,01,7,,1,17
14421,043,130,6,1,2,3,01,6,,1,17
14422,043,188,4,7,2,2,01,6,,1,17
14423,043,388,6,1,1,1,01,7,,1,17
14424,043,188,6,1,1,2,01,7,,1,17
14425,043,106,5,7,2,3,01,7,,2,17
14426,043,107,5,5,2,2,01,7,,1,17
14427,043,188,6,7,1,3,01,8,,1,17
14428,043,188,5,1,1,2,01,7,,1,17
14429,043,188,4,7,2,3,01,7,,2,17
14430,043,102,4,4,2,2,01,7,,1,17
14431,043,188,4,1,2,1,01,7,,1,17
14432,043,130,5,5,2,2,01,6,,1,17
14433,043,188,6,1,2,3,01,6,,1,17
14434,043,120,3,8,1,5,01,5,,3,17
14435,043,188,5,1,2,2,01,7,,1,17
14436,043,103,4,2,2,2,01,9,,1,17
14437,043,102,6,7,2,1,01,7,,1,17
14438,043,188,4,7,2,1,01,8,,1,17
14439,043,188,5,1,2,2,01,7,,1,17
14440,043,188,5,7,1,5,01,9,,2,17
14441,043,115,5,1,2,3,01,7,,1,17
14442,043,105,6,2,2,2,01,8,,2,17
14443,043,102,6,1,1,2,01,7,,1,17
14444,043,115,5,6,2,4,01,6,,2,17
14445,043,130,6,1,1,3,01,6,,2,17
14446,043,105,6,1,2,2,01,7,,1,17
14447,043,130,4,4,1,4,01,3,,3,17
14448,043,115,6,1,2,2,01,7,,2,17
14449,043,102,5,6,1,1,01,9,,1,17
14450,043,488,3,1,2,3,01,8,,4,17
14451,043,104,6,1,2,2,01,8,,1,17
14452,043,106,5,1,2,3,01,6,,2,17
14453,043,101,6,2,2,1,01,9,,2,17
14454,043,302,5,1,1,4,01,7,,2,17
14455,043,203,6,1,2,3,01,7,,2,17
14456,043,110,4,1,2,3,01,6,,1,17
14457,043,106,6,1,1,4,01,6,,2,17
14458,043,301,6,1,1,1,01,7,,1,17
14459,043,188,6,7,1,3,01,7,,1,17
14460,043,102,4,1,2,3,01,6,,1,17
14461,043,205,6,5,2,1,01,6,,1,17
14462,043,102,5,7,1,2,01,8,,1,17
14463,043,188,5,5,2,4,01,7,,1,17
14464,043,188,5,7,1,2,01,8,,1,17
14465,043,188,6,7,2,1,01,7,,1,17
14466,043,104,4,7,2,5,01,7,,2,17
14467,043,315,3,5,1,1,01,5,,2,17
14468,043,125,6,1,1,3,01,4,,3,17
14469,043,303,4,4,1,2,01,8,,1,17
14470,045,230,6,1,2,2,01,5,,1,17
14471,045,188,4,7,1,4,01,8,,1,17
14472,045,488,4,8,2,2,01,9,,1,17
14473,045,121,4,5,2,5,01,4,,2,17
14474,045,388,3,7,1,4,01,8,,2,17
14475,045,188,4,1,2,3,01,6,,2,17
14476,045,188,6,5,2,3,01,9,,3,17
14477,045,201,4,4,1,3,01,8,,1,17
14478,049,388,5,1,1,1,01,7,,1,17
14479,049,115,5,8,2,5,01,6,,2,17
14480,049,103,3,5,2,5,01,6,,2,17
14481,049,230,5,1,1,2,01,7,,1,17
14482,049,130,4,1,1,4,01,5,,1,17
14483,049,188,5,7,1,5,01,10,,1,17
14484,049,112,4,7,2,3,01,7,,2,17
14485,049,105,5,5,2,2,01,8,,1,17
14486,049,188,4,7,1,3,01,8,,1,17
14487,049,420,4,2,1,2,01,6,,1,17
14488,049,102,6,7,2,2,01,8,,2,17
14489,049,103,6,1,2,3,01,7,,1,17
14490,049,305,4,2,2,3,01,7,,2,17
14491,049,188,4,5,2,3,01,10,,2,17
14492,049,188,4,5,2,3,01,8,,1,17
14493,049,103,5,2,1,3,01,7,,2,17
14494,049,101,5,1,1,2,01,8,,2,17
14495,049,188,4,7,1,5,01,8,,2,17
14496,049,430,6,2,2,2,01,5,,2,17
14497,049,388,5,7,2,3,01,8,,2,17
14498,049,204,5,1,2,2,01,6,,1,17
14499,049,188,6,1,2,3,01,7,,1,17
14500,049,115,4,1,1,2,01,5,,2,17
14501,051,188,4,5,2,2,01,8,,2,17
14502,051,130,4,8,1,3,01,12,,3,17
14503,051,305,4,4,2,2,01,6,,2,17
14504,051,101,6,7,1,3,01,6,,2,17
14505,051,101,6,1,2,3,01,6,,2,17
14506,051,115,4,7,2,1,01,5,,1,17
14507,051,320,4,1,1,4,01,3,,2,17
14508,051,188,6,1,2,1,01,7,,1,17
14509,051,105,4,1,2,3,01,8,,2,17
14510,051,188,4,5,2,3,01,8,,2,17
14511,053,120,5,1,1,3,01,5,,2,17
14512,053,488,4,7,2,1,01,8,,1,17
14513,053,208,6,1,2,2,01,7,,2,17
14514,053,307,5,1,1,2,01,7,,2,17
14515,053,388,4,3,2,2,01,6,,2,17
14516,053,188,4,7,1,1,01,8,,1,17
14517,053,188,6,2,1,1,01,8,,1,17
14518,053,188,5,1,1,3,01,7,,2,17
14519,053,103,4,1,2,2,01,8,,1,17
14520,053,388,6,1,1,2,01,6,,2,17
14521,053,105,6,1,2,2,01,7,,1,17
14522,053,188,5,1,1,1,01,7,,1,17
14523,055,110,3,8,2,4,01,3,,2,17
14524,055,188,4,1,1,2,01,7,,2,17
14525,055,103,4,5,2,4,01,6,,1,17
14526,055,108,5,8,2,4,01,8,,2,17
14527,055,102,6,7,2,3,01,9,,2,17
14528,055,112,5,7,1,3,01,7,,2,17
14529,055,115,6,2,1,2,01,6,,1,17
14530,055,430,5,1,2,1,01,4,,2,17
14531,055,305,5,7,2,4,01,7,,3,17
14532,055,110,4,7,1,1,01,6,,1,17
14533,055,130,4,7,2,4,01,4,,3,17
14534,055,130,4,8,2,4,01,7,,2,17
14535,055,308,5,1,1,2,01,6,,2,17
14536,055,120,5,1,1,1,01,6,,2,17
14537,055,227,4,1,2,2,01,6,,1,17
14538,055,188,2,7,1,4,01,8,,2,17
14539,055,188,6,7,1,5,01,6,,3,17
14540,057,188,4,5,2,3,01,9,,1,17
14541,057,188,4,7,1,2,01,5,,1,17
14542,057,130,5,1,1,4,01,6,,2,17
14543,057,188,6,7,1,1,01,9,,1,17
14544,057,103,4,5,2,1,01,7,,1,17
14545,057,188,4,5,2,1,01,8,,1,17
14546,057,103,3,7,1,4,01,7,,1,17
14547,057,188,4,7,1,4,01,8,,2,17
14548,057,188,6,5,2,2,01,7,,2,17
14549,057,120,4,8,2,4,01,7,,2,17
14550,057,107,4,2,1,2,01,6,,1,17
14551,057,188,4,1,2,3,01,7,,1,17
14552,057,104,4,7,1,3,01,10,,2,17
14553,057,105,4,5,2,1,01,6,,2,17
14554,057,410,4,8,2,5,01,8,,2,17
14555,057,488,4,5,2,2,01,7,,1,17
14556,057,104,4,5,2,2,01,6,,1,17
14557,057,488,4,4,1,1,01,8,,2,17
14558,057,129,3,8,1,4,01,5,,3,17
14559,057,110,5,1,2,2,01,7,,2,17
14560,057,188,4,7,2,3,01,7,,2,17
14561,057,125,4,7,2,4,01,6,,3,17
14562,057,402,5,1,1,2,01,7,,1,17
14563,057,130,5,1,1,3,01,5,,2,17
14564,057,102,5,5,2,4,01,10,,3,17
14565,057,288,5,1,1,1,01,4,,2,17
14566,057,288,3,5,2,2,01,10,,1,17
14567,061,130,3,8,2,2,01,5,,1,17
14568,061,102,5,7,2,3,01,8,,2,17
14569,061,110,5,2,2,4,01,7,,1,17
14570,061,188,4,7,1,4,01,8,,1,17
14571,061,301,6,1,2,2,01,7,,2,17
14572,061,488,4,2,1,1,01,8,,1,17
14573,063,410,5,2,2,5,01,10,,2,17
14574,063,125,4,7,1,3,01,4,,2,17
14575,063,205,6,1,2,2,01,7,,1,17
14576,063,101,4,1,1,2,01,8,,1,17
14577,063,102,5,6,1,2,01,8,,2,17
14578,063,188,2,7,1,1,01,8,,1,17
14579,063,102,5,1,2,2,01,6,,1,17
14580,063,188,6,1,2,1,01,6,,2,17
14581,063,130,4,1,2,2,01,7,,2,17
14582,063,110,4,5,2,2,01,6,,1,17
14583,063,402,4,1,2,2,01,6,,2,17
14584,063,188,5,2,1,4,01,8,,2,17
14585,063,425,4,1,1,3,01,4,,2,17
14586,063,188,5,7,2,3,01,7,,2,17
14587,063,406,5,1,1,3,01,5,,2,17
14588,063,125,4,8,2,4,01,12,,1,17
14589,063,115,4,8,1,2,01,6,,1,17
14590,063,102,5,5,2,3,01,10,,1,17
14591,063,105,4,1,2,2,01,7,,2,17
14592,063,288,4,1,1,1,01,8,,2,17
14593,063,105,5,2,1,2,01,7,,1,17
14594,063,103,5,1,1,3,01,7,,2,17
14595,063,405,6,1,1,2,01,7,,2,17
14596,063,102,5,1,2,1,01,7,,1,17
14597,063,288,5,4,1,3,01,7,,2,17
14598,067,227,5,1,1,2,01,5,,2,17
14599,067,188,4,2,1,2,01,7,,1,17
14600,067,110,5,7,2,2,01,6,,2,17
14601,067,488,4,1,1,2,01,7,,1,17
14602,067,102,6,1,2,2,01,7,,2,17
14603,067,488,4,1,1,1,01,7,,1,17
14604,067,188,4,7,1,2,01,7,,1,17
14605,067,188,6,7,1,2,01,8,,2,17
14606,067,120,4,7,2,2,01,5,,2,17
14607,067,401,4,5,2,3,01,6,,2,17
14608,067,130,4,2,1,4,01,6,,2,17
14609,067,188,4,7,1,4,01,10,,1,17
14610,067,130,4,1,1,4,01,6,,2,17
14611,073,101,5,7,2,1,01,7,,1,17
14612,073,202,4,1,1,3,01,7,,1,17
14613,073,103,5,5,2,1,01,7,,1,17
14614,073,315,5,7,2,2,01,5,,2,17
14615,073,108,4,8,2,4,01,6,,1,17
14616,073,188,4,7,2,3,01,5,,2,17
14617,073,488,4,7,1,2,01,8,,2,17
14618,073,125,3,7,2,2,01,6,,1,17
14619,073,201,6,7,1,1,01,9,,1,17
14620,073,102,5,1,2,3,01,8,,2,17
14621,073,120,4,7,1,3,01,6,,2,17
14622,073,302,5,1,2,2,01,9,,2,17
14623,073,305,5,7,1,3,01,8,,2,17
14624,073,315,6,7,1,2,01,7,,1,17
14625,073,102,4,7,2,5,01,7,,1,17
14626,073,424,5,8,2,4,01,7,,2,17
14627,073,888,6,2,1,1,01,7,,1,17
14628,073,330,4,3,1,3,01,4,,4,17
14629,073,188,3,7,2,5,01,8,,2,17
14630,073,188,4,2,1,2,01,8,,1,17
14631,073,188,6,7,2,1,01,9,,1,17
14632,073,102,4,1,2,2,01,8,,2,17
14633,075,110,6,1,1,1,01,6,,1,17
14634,075,105,5,1,2,4,01,8,,1,17
14635,075,115,4,1,2,5,01,7,,2,17
14636,075,205,6,1,2,3,01,8,,2,17
14637,075,188,5,7,1,1,01,8,,1,17
14638,075,488,6,1,2,4,01,5,,1,17
14639,075,188,6,1,1,2,01,7,,1,17
14640,075,303,5,1,2,4,01,8,,2,17
14641,075,188,4,7,1,3,01,6,,2,17
14642,075,188,4,7,1,3,01,8,,3,17
14643,075,115,4,7,2,5,01,9,,3,17
14644,075,188,4,7,1,3,01,8,,1,17
14645,075,101,4,1,2,3,01,8,,2,17
14646,075,388,5,7,1,3,01,8,,1,17
14647,075,826,3,1,1,3,01,6,,2,17
14648,075,104,4,8,1,5,01,7,,2,17
14649,075,388,5,4,1,3,01,7,,2,17
14650,075,110,5,1,2,3,01,8,,2,17
14651,075,103,6,2,2,3,01,8,,1,17
14652,075,128,5,5,2,4,01,4,,2,17
14653,075,120,6,4,1,2,01,6,,3,17
14654,075,105,5,1,2,1,01,8,,1,17
14655,077,388,6,1,1,2,01,6,,1,17
14656,077,188,6,1,1,3,01,7,,2,17
14657,077,105,6,1,2,3,01,6,,1,17
14658,077,104,5,2,2,2,01,6,,2,17
14659,077,204,5,7,1,3,01,7,,2,17
14660,077,115,6,2,1,4,01,3,,1,17
14661,077,201,6,2,1,2,01,7,,1,17
14662,077,210,6,7,2,3,01,6,,2,17
14663,077,120,4,7,2,4,01,7,,2,17
14664,077,210,5,6,1,2,01,8,,1,17
14665,077,210,6,7,1,1,01,7,,1,17
14666,077,188,6,4,2,2,01,8,,2,17
14667,077,188,4,7,2,2,01,7,,1,17
14668,077,488,3,1,2,5,01,6,,3,17
14669,077,488,4,7,1,4,01,6,,2,17
14670,077,188,6,7,1,4,01,8,,2,17
14671,077,188,6,1,2,1,01,7,,1,17
14672,077,188,5,7,2,4,01,9,,2,17
14673,077,188,6,1,1,1,01,8,,1,17
14674,077,105,3,7,1,3,01,7,,1,17
14675,077,115,4,7,2,4,01,6,,1,17
14676,081,188,3,8,2,5,01,9,,2,17
14677,081,120,6,2,2,1,01,6,,2,17
14678,081,188,5,6,2,1,01,8,,1,17
14679,081,101,4,1,2,1,01,7,,1,17
14680,081,125,2,8,2,4,01,4,,3,17
14681,081,107,5,1,2,4,01,7,,2,17
14682,081,120,4,4,2,5,01,5,,2,17
14683,081,210,4,1,2,2,01,7,,1,17
14684,081,215,4,1,2,4,01,4,,3,17
14685,081,188,4,7,2,3,01,7,,2,17
14686,081,128,5,1,2,3,01,8,,2,17
14687,081,106,5,1,2,3,01,7,,1,17
14688,081,105,4,5,2,3,01,7,,2,17
14689,081,110,5,1,1,1,01,6,,2,17
14690,081,188,5,1,2,2,01,6,,2,17
14691,081,421,6,2,1,1,01,7,,1,17
14692,081,188,4,7,2,3,01,8,,1,17
14693,081,230,6,2,2,3,01,7,,1,17
14694,081,388,5,1,1,3,01,7,,1,17
14695,081,106,4,8,1,3,01,9,,1,17
14696,081,188,6,1,1,2,01,8,,1,17
14697,081,130,5,8,2,5,01,5,,3,17
14698,081,188,2,7,1,3,01,8,,1,17
14699,081,888,5,7,2,4,01,6,,2,17
14700,081,388,4,1,2,3,01,8,,2,17
14701,081,188,4,8,1,5,01,6,,1,17
14702,081,188,4,7,2,4,01,7,,2,17
14703,083,188,5,7,2,3,01,9,,2,17
14704,083,403,4,1,2,3,01,9,,1,17
14705,083,201,4,5,2,1,01,8,,1,17
14706,083,288,4,1,2,3,01,10,,2,17
14707,083,310,4,1,2,2,01,6,,1,17
14708,083,110,4,7,2,3,01,10,,2,17
14709,083,120,5,1,2,2,01,6,,1,17
14710,083,188,6,1,2,3,01,7,,2,17
14711,083,103,6,2,1,2,01,8,,1,17
14712,083,188,5,7,1,3,01,7,,2,17
14713,083,102,6,1,2,2,01,7,,2,17
14714,083,110,4,1,2,1,01,7,,2,17
14715,083,101,6,7,2,3,01,7,,1,17
14716,083,188,4,1,1,2,01,5,,1,17
14717,085,188,6,7,2,2,01,9,,2,17
14718,085,188,5,8,1,4,01,9,,3,17
14719,085,230,6,1,1,1,01,6,,1,17
14720,085,102,6,2,2,4,01,8,,2,17
14721,085,188,6,1,2,2,01,6,,1,17
14722,085,315,4,1,1,2,01,5,,2,17
14723,085,188,3,5,2,5,01,9,,2,17
14724,085,188,4,7,1,3,01,8,,1,17
14725,085,388,6,7,1,5,01,9,,2,17
14726,085,104,6,7,2,2,01,7,,1,17
14727,085,415,4,1,2,2,01,6,,2,17
14728,085,106,6,5,2,3,01,7,,2,17
14729,085,820,5,1,1,1,01,6,,3,17
14730,085,188,3,8,2,3,01,8,,2,17
14731,087,102,4,5,2,3,01,10,,1,17
14732,087,488,2,7,1,1,01,7,,1,17
14733,087,188,4,7,1,3,01,7,,1,17
14734,087,188,4,7,1,3,01,8,,1,17
14735,087,105,4,1,1,3,01,7,,2,17
14736,087,188,6,2,2,2,01,7,,2,17
14737,087,303,4,1,1,2,01,7,,1,17
14738,087,102,2,7,2,3,01,6,,2,17
14739,087,188,5,7,1,3,01,7,,2,17
14740,087,102,5,7,1,3,01,5,,2,17
14741,089,188,4,5,2,3,01,8,,1,17
14742,089,188,6,1,2,2,01,7,,1,17
14743,089,110,5,1,1,2,01,7,,1,17
14744,089,188,6,1,2,2,01,7,,2,17
14745,089,105,5,1,2,2,01,7,,2,17
14746,089,488,4,7,1,4,01,7,,2,17
14747,089,105,5,1,2,1,01,7,,2,17
14748,089,107,5,7,1,3,01,6,,2,17
14749,089,188,4,7,2,4,01,8,,1,17
14750,089,188,5,1,2,2,01,8,,2,17
14751,089,102,4,3,1,3,01,8,,2,17
14752,089,425,6,2,2,2,01,7,,1,17
14753,089,788,4,7,2,4,01,7,,1,17
14754,089,188,6,7,2,1,01,8,,1,17
14755,089,188,4,1,1,3,01,7,,1,17
14756,089,303,6,1,1,1,01,7,,1,17
14757,089,230,6,1,2,1,01,7,,1,17
14758,089,130,6,2,1,2,01,6,,1,17
14759,089,188,4,2,1,3,01,8,,2,17
14760,089,488,4,5,2,2,01,8,,1,17
14761,089,188,6,5,2,2,01,6,,2,17
14762,089,103,5,2,1,2,01,7,,2,17
14763,089,288,4,6,1,2,01,7,,2,17
14764,089,128,4,1,1,1,01,5,,1,17
14765,089,888,4,1,1,3,01,7,,2,17
14766,089,110,5,7,2,4,01,6,,3,17
14767,089,104,5,5,2,5,01,6,,2,17
14768,089,488,6,7,2,1,01,6,,1,17
14769,089,103,5,2,1,3,01,7,,3,17
14770,089,188,6,1,1,2,01,7,,2,17
14771,089,229,6,1,2,1,01,7,,2,17
14772,089,110,6,1,1,2,01,5,,2,17
14773,089,115,6,1,1,2,01,8,,2,17
14774,089,103,6,1,2,3,01,9,,2,17
14775,089,188,5,7,1,3,01,8,,2,17
14776,089,188,6,1,1,1,01,6,,1,17
14777,089,415,5,1,1,3,01,7,,2,17
14778,089,202,6,7,1,2,01,8,,1,17
14779,089,188,6,1,2,1,01,8,,1,17
14780,089,130,6,1,2,2,01,6,,1,17
14781,089,114,6,1,2,2,01,7,,1,17
14782,089,106,6,1,2,1,01,8,,1,17
14783,089,188,5,7,2,3,01,6,,2,17
14784,089,110,6,1,2,1,01,7,,1,17
14785,089,101,5,9,1,3,01,7,,1,17
14786,089,101,5,7,1,1,01,7,,2,17
14787,089,105,6,1,2,2,01,7,,1,17
14788,089,188,4,5,2,2,01,7,,1,17
14789,089,101,6,7,1,2,01,9,,1,17
14790,089,188,6,2,2,2,01,7,,1,17
14791,089,121,5,1,1,3,01,5,,2,17
14792,089,110,4,7,2,2,01,6,,2,17
14793,089,110,4,6,1,2,01,6,,2,17
14794,089,110,5,7,2,3,01,7,,2,17
14795,089,188,5,2,2,2,01,7,,1,17
14796,089,188,6,4,1,3,01,8,,1,17
14797,089,130,6,1,1,2,01,6,,1,17
14798,089,188,4,7,1,3,01,7,,1,17
14799,089,110,6,1,2,2,01,7,,2,17
14800,089,102,4,1,2,2,01,7,,1,17
14801,089,115,5,5,2,3,01,5,,1,17
14802,089,110,6,5,2,3,01,6,,2,17
14803,089,188,4,4,2,2,01,7,,2,17
14804,089,188,4,5,2,3,01,6,,1,17
14805,089,888,6,7,1,1,01,8,,1,17
14806,089,105,4,1,1,1,01,8,,1,17
14807,089,125,6,2,1,3,01,7,,2,17
14808,089,305,6,1,2,1,01,6,,1,17
14809,089,188,5,4,1,2,01,8,,2,17
14810,089,104,5,1,1,1,01,6,,1,17
14811,089,115,5,1,1,2,01,6,,2,17
14812,089,188,6,1,1,1,01,7,,1,17
14813,089,205,6,1,1,3,01,7,,2,17
14814,089,188,5,4,2,1,01,6,,1,17
14815,089,105,6,7,2,4,01,7,,1,17
14816,089,304,6,7,1,1,01,7,,1,17
14817,089,310,3,1,2,3,01,7,,2,17
14818,089,105,6,1,2,1,01,8,,1,17
14819,089,203,4,5,2,3,01,7,,2,17
14820,089,115,5,1,2,1,01,8,,2,17
14821,089,130,6,1,1,2,01,6,,2,17
14822,089,103,6,7,1,1,01,8,,1,17
14823,089,325,6,1,2,3,01,5,,1,17
14824,089,104,5,1,2,2,01,9,,2,17
14825,089,405,4,1,1,3,01,7,,1,17
14826,089,188,6,1,2,2,01,8,,1,17
14827,089,420,6,1,2,2,01,7,,1,17
14828,089,188,4,4,2,3,01,8,,1,17
14829,089,104,6,5,2,1,01,7,,2,17
14830,089,215,5,2,1,3,01,8,,2,17
14831,089,130,4,7,1,5,01,10,,2,17
14832,089,103,4,1,2,2,01,7,,1,17
14833,089,105,6,1,2,4,01,6,,2,17
14834,089,104,6,1,1,1,01,7,,2,17
14835,089,188,5,1,2,2,01,8,,2,17
14836,089,188,5,3,2,1,01,8,,1,17
14837,089,205,5,1,2,2,01,6,,2,17
14838,089,201,5,8,1,5,01,9,,4,17
14839,089,120,6,1,1,2,01,6,,1,17
14840,089,105,6,7,1,3,01,7,,1,17
14841,089,188,6,5,2,3,01,10,,2,17
14842,089,130,5,7,2,5,01,7,,1,17
14843,089,308,4,5,2,1,01,8,,2,17
14844,089,188,4,5,2,3,01,8,,2,17
14845,089,404,6,1,1,2,01,8,,3,17
14846,089,108,6,7,2,1,01,7,,2,17
14847,089,388,6,1,2,2,01,7,,2,17
14848,089,488,4,7,2,1,01,8,,1,17
14849,089,202,4,5,2,2,01,7,,2,17
14850,089,310,5,1,1,3,01,6,,2,17
14851,089,101,6,1,2,3,01,7,,2,17
14852,089,104,6,2,2,2,01,8,,1,17
14853,089,130,6,1,1,2,01,7,,1,17
14854,089,188,6,7,2,2,01,8,,1,17
14855,089,105,6,1,2,2,01,7,,2,17
14856,089,115,5,3,2,2,01,6,,2,17
14857,089,102,4,1,1,2,01,6,,1,17
14858,089,188,6,1,1,1,01,7,,1,17
14859,089,115,6,1,2,1,01,8,,2,17
14860,089,105,5,1,2,2,01,7,,2,17
14861,089,188,5,4,2,1,01,8,,2,17
14862,089,105,6,1,1,2,01,6,,1,17
14863,089,206,6,2,1,2,01,5,,1,17
14864,089,120,4,1,2,4,01,10,,2,17
14865,089,188,6,8,1,4,01,5,,2,17
14866,089,388,4,5,2,2,01,6,,1,17
14867,089,388,6,2,2,2,01,7,,1,17
14868,089,107,6,8,1,2,01,7,,2,17
14869,089,188,4,7,2,4,01,8,,2,17
14870,089,304,4,3,1,3,01,7,,1,17
14871,089,230,6,1,1,3,01,6,,2,17
14872,089,188,5,7,2,3,01,8,,2,17
14873,089,102,6,1,2,3,01,7,,2,17
14874,089,304,5,1,1,3,01,8,,2,17
14875,089,102,6,2,1,2,01,8,,2,17
14876,089,230,5,1,2,5,01,5,,3,17
14877,089,330,4,2,1,3,01,6,,2,17
14878,089,188,4,1,1,3,01,5,,1,17
14879,089,120,6,1,2,3,01,7,,2,17
14880,089,188,5,7,1,3,01,9,,2,17
14881,089,125,6,1,2,2,01,6,,1,17
14882,089,104,6,1,2,1,01,7,,1,17
14883,089,125,5,4,2,2,01,7,,2,17
14884,089,120,5,5,2,4,01,4,,2,17
14885,089,106,6,1,2,3,01,8,,2,17
14886,089,104,6,5,2,1,01,7,,1,17
14887,089,105,6,1,1,2,01,7,,2,17
14888,089,303,6,1,1,1,01,8,,4,17
14889,089,188,4,7,2,4,01,8,,2,17
14890,089,215,5,2,1,2,01,7,,2,17
14891,089,103,5,1,2,2,01,8,,2,17
14892,089,115,4,2,2,2,01,6,,2,17
14893,089,188,5,3,2,2,01,9,,2,17
14894,089,315,6,1,2,3,01,7,,2,17
14895,089,188,6,7,2,2,01,7,,2,17
14896,089,110,6,2,1,2,01,6,,1,17
14897,089,105,4,1,2,2,01,8,,2,17
14898,089,188,6,1,1,1,01,8,,2,17
14899,089,115,5,1,1,3,01,7,,3,17
14900,089,188,4,7,2,1,01,8,,1,17
14901,089,114,5,5,2,2,01,6,,2,17
14902,089,102,5,1,1,2,01,8,,1,17
14903,089,201,5,1,2,2,01,7,,1,17
14904,089,220,6,1,2,3,01,6,,1,17
14905,089,330,5,3,1,4,01,6,,2,17
14906,089,221,5,2,2,3,01,6,,1,17
14907,089,303,6,1,1,2,01,7,,1,17
14908,089,105,6,5,2,1,01,5,,1,17
14909,089,107,5,5,2,1,01,7,,2,17
14910,089,388,5,1,1,1,01,8,,2,17
14911,089,388,4,1,2,3,01,6,,2,17
14912,089,110,6,7,2,2,01,6,,2,17
14913,089,188,5,5,2,4,01,9,,2,17
14914,089,188,6,1,2,1,01,8,,1,17
14915,089,108,4,7,2,4,01,6,,1,17
14916,089,188,6,1,2,2,01,9,,1,17
14917,089,105,5,7,2,3,01,7,,1,17
14918,089,202,5,6,2,3,01,8,,2,17
14919,089,288,4,3,1,2,01,6,,3,17
14920,089,103,6,1,1,3,01,7,,1,17
14921,089,488,4,7,2,2,01,6,,1,17
14922,089,188,6,3,1,1,01,10,,4,17
14923,089,102,6,1,2,1,01,7,,1,17
14924,089,125,6,1,1,3,01,6,,1,17
14925,089,310,6,1,2,2,01,8,,2,17
14926,089,230,4,8,2,5,01,10,,2,17
14927,089,314,6,1,2,2,01,7,,1,17
14928,089,188,6,7,2,1,01,7,,1,17
14929,089,110,6,7,1,2,01,7,,2,17
14930,089,103,5,2,1,4,01,8,,3,17
14931,089,310,5,7,1,3,01,10,,2,17
14932,089,130,4,4,1,2,01,5,,2,17
14933,089,103,5,1,2,2,01,8,,2,17
14934,089,315,6,1,1,1,01,6,,1,17
14935,089,310,4,1,1,2,01,7,,3,17
14936,089,205,5,1,2,2,01,6,,4,17
14937,089,110,5,1,2,3,01,7,,2,17
14938,089,188,5,7,1,2,01,6,,2,17
14939,089,288,4,1,1,3,01,8,,7,17
14940,089,204,6,1,1,3,01,7,,1,17
14941,089,188,6,1,2,2,01,7,,1,17
14942,089,188,5,7,2,2,01,8,,1,17
14943,089,210,5,1,2,3,01,5,,2,17
14944,089,188,5,6,2,2,01,9,,2,17
14945,089,288,3,5,2,4,01,7,,2,17
14946,091,188,5,7,2,4,01,8,,2,17
14947,091,107,5,6,2,3,01,7,,2,17
14948,091,102,6,1,1,2,01,5,,2,17
14949,091,188,4,7,2,2,01,8,,1,17
14950,091,188,5,1,2,3,01,7,,2,17
14951,091,120,3,7,1,5,01,6,,3,17
14952,091,110,6,5,2,3,01,6,,2,17
14953,091,288,4,1,1,2,01,5,,2,17
14954,091,215,6,1,1,3,01,6,,1,17
14955,091,111,5,1,1,2,01,5,,2,17
14956,091,101,6,7,2,3,01,7,,1,17
14957,091,110,5,4,1,4,01,5,,2,17
14958,091,830,4,7,2,2,01,5,,1,17
14959,091,105,5,2,1,3,01,7,,2,17
14960,091,288,5,1,1,1,01,6,,1,17
14961,091,102,5,5,2,1,01,8,,2,17
